alphabet,sample_file,left_hand_0_x,left_hand_0_y,left_hand_0_confidence,left_hand_1_x,left_hand_1_y,left_hand_1_confidence,left_hand_2_x,left_hand_2_y,left_hand_2_confidence,left_hand_3_x,left_hand_3_y,left_hand_3_confidence,left_hand_4_x,left_hand_4_y,left_hand_4_confidence,left_hand_5_x,left_hand_5_y,left_hand_5_confidence,left_hand_6_x,left_hand_6_y,left_hand_6_confidence,left_hand_7_x,left_hand_7_y,left_hand_7_confidence,left_hand_8_x,left_hand_8_y,left_hand_8_confidence,left_hand_9_x,left_hand_9_y,left_hand_9_confidence,left_hand_10_x,left_hand_10_y,left_hand_10_confidence,left_hand_11_x,left_hand_11_y,left_hand_11_confidence,left_hand_12_x,left_hand_12_y,left_hand_12_confidence,left_hand_13_x,left_hand_13_y,left_hand_13_confidence,left_hand_14_x,left_hand_14_y,left_hand_14_confidence,left_hand_15_x,left_hand_15_y,left_hand_15_confidence,left_hand_16_x,left_hand_16_y,left_hand_16_confidence,left_hand_17_x,left_hand_17_y,left_hand_17_confidence,left_hand_18_x,left_hand_18_y,left_hand_18_confidence,left_hand_19_x,left_hand_19_y,left_hand_19_confidence,left_hand_20_x,left_hand_20_y,left_hand_20_confidence,right_hand_0_x,right_hand_0_y,right_hand_0_confidence,right_hand_1_x,right_hand_1_y,right_hand_1_confidence,right_hand_2_x,right_hand_2_y,right_hand_2_confidence,right_hand_3_x,right_hand_3_y,right_hand_3_confidence,right_hand_4_x,right_hand_4_y,right_hand_4_confidence,right_hand_5_x,right_hand_5_y,right_hand_5_confidence,right_hand_6_x,right_hand_6_y,right_hand_6_confidence,right_hand_7_x,right_hand_7_y,right_hand_7_confidence,right_hand_8_x,right_hand_8_y,right_hand_8_confidence,right_hand_9_x,right_hand_9_y,right_hand_9_confidence,right_hand_10_x,right_hand_10_y,right_hand_10_confidence,right_hand_11_x,right_hand_11_y,right_hand_11_confidence,right_hand_12_x,right_hand_12_y,right_hand_12_confidence,right_hand_13_x,right_hand_13_y,right_hand_13_confidence,right_hand_14_x,right_hand_14_y,right_hand_14_confidence,right_hand_15_x,right_hand_15_y,right_hand_15_confidence,right_hand_16_x,right_hand_16_y,right_hand_16_confidence,right_hand_17_x,right_hand_17_y,right_hand_17_confidence,right_hand_18_x,right_hand_18_y,right_hand_18_confidence,right_hand_19_x,right_hand_19_y,right_hand_19_confidence,right_hand_20_x,right_hand_20_y,right_hand_20_confidence
daal,daal_045.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.198,297.398,0.696894,567.928,281.766,0.708023,603.659,254.968,0.785123,625.991,234.869,0.759549,625.991,233.752,0.507464,582.444,201.372,0.506832,595.843,173.457,0.873732,615.941,182.39,0.863729,631.574,192.439,0.855585,561.229,201.372,0.669599,586.91,200.255,0.680898,594.726,223.703,0.470129,590.26,234.869,0.370169,547.83,209.188,0.722653,567.928,213.654,0.500505,570.161,230.403,0.775888,566.812,238.219,0.545291,531.081,217.004,0.805623,541.13,221.47,0.4263,547.83,235.986,0.529195,547.83,239.335,0.509189
daal,daal_012.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.132,287.603,0.669038,590.542,272.548,0.77341,627.102,246.741,0.759655,646.458,228.461,0.805561,635.705,222.009,0.424837,604.521,192.976,0.460486,615.274,161.792,0.818685,635.705,168.244,0.828327,651.834,177.922,0.783279,581.94,196.202,0.577936,613.123,190.825,0.732505,615.274,213.407,0.57908,605.596,223.084,0.467426,570.111,201.578,0.683044,596.994,203.729,0.656827,595.919,222.009,0.83591,586.241,228.461,0.592642,555.057,208.03,0.802741,579.789,217.708,0.428261,579.789,230.611,0.672478,570.111,235.988,0.548233
daal,daal_004.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.284,275.51,0.570495,603.096,264.977,0.689602,642.067,239.699,0.731897,659.973,220.74,0.768412,657.867,214.42,0.450066,626.268,182.821,0.544045,634.694,155.436,0.863248,652.6,157.543,0.880084,668.399,165.969,0.70526,607.309,189.141,0.548306,626.268,182.821,0.680184,634.694,191.248,0.38299,627.321,212.313,0.374652,588.35,193.354,0.601314,609.416,196.514,0.555484,610.469,213.367,0.744698,602.043,221.793,0.51514,572.551,198.621,0.669785,582.03,205.994,0.437882,586.243,216.526,0.489941,586.243,222.846,0.437918
daal,daal_053.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.456,290.255,0.655192,579.664,280.323,0.714507,614.976,254.943,0.72903,633.735,236.184,0.780932,631.528,233.977,0.588257,592.906,204.182,0.517707,606.148,174.388,0.855236,624.907,182.113,0.902863,640.356,192.044,0.852309,571.94,203.079,0.669957,598.424,201.975,0.660139,606.148,227.356,0.56391,602.838,241.701,0.384713,556.491,209.7,0.68096,580.768,213.01,0.685734,584.078,236.184,0.778547,576.354,246.115,0.416033,542.146,218.528,0.779577,555.388,222.942,0.403266,563.112,237.287,0.548489,557.595,245.012,0.504917
daal,daal_028.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.619,285.391,0.676318,583.423,274.123,0.759846,619.276,250.562,0.747185,638.74,231.099,0.831376,639.764,224.953,0.478829,597.765,198.319,0.540168,610.057,168.612,0.829907,629.52,174.759,0.89285,642.837,183.978,0.713636,575.228,199.344,0.66267,598.789,195.246,0.658559,606.984,217.782,0.370744,608.008,232.124,0.277705,559.863,203.441,0.637317,581.375,208.563,0.661566,583.423,227.002,0.657729,576.253,237.245,0.322821,545.521,211.636,0.726472,556.79,216.758,0.422744,564.985,233.148,0.510814,559.863,241.343,0.441383
daal,daal_049.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.872,284.461,0.708341,578.856,273.499,0.720009,613.935,250.478,0.83223,630.379,232.938,0.816034,632.572,228.553,0.657389,590.914,198.954,0.556391,604.069,170.452,0.822847,622.705,178.126,0.902807,639.149,187.992,0.793473,571.182,198.954,0.702351,594.203,196.762,0.650107,598.588,221.975,0.678623,596.396,232.938,0.459366,553.642,205.532,0.741635,574.471,206.628,0.595428,576.663,227.457,0.802008,570.086,239.515,0.555195,537.199,214.302,0.84928,547.065,215.398,0.476628,553.642,231.841,0.527305,553.642,238.419,0.502747
daal,daal_008.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.818,281.871,0.563414,590.953,269.095,0.739289,627.153,246.736,0.687175,646.318,225.442,0.775494,631.412,223.312,0.604956,606.924,191.371,0.513404,616.506,162.624,0.774172,633.541,164.753,0.887102,650.576,173.271,0.759333,584.565,193.5,0.63536,607.988,190.306,0.612669,616.506,192.436,0.447145,617.571,192.436,0.183346,567.529,198.824,0.619824,590.953,206.277,0.506992,594.147,220.118,0.556359,590.953,227.571,0.256159,552.623,206.277,0.659115,561.141,210.536,0.296005,573.918,228.636,0.361411,572.853,235.024,0.362422
daal,daal_024.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.021,295.382,0.557589,572.1,280.035,0.682348,608.275,253.726,0.745591,631.296,230.705,0.780139,623.622,228.513,0.447087,586.351,202.204,0.517878,598.409,170.413,0.849573,620.333,175.895,0.899103,637.873,186.857,0.775798,564.426,202.204,0.612539,592.928,197.819,0.71215,598.409,220.839,0.647433,595.12,235.09,0.462588,552.368,208.781,0.721043,578.677,209.877,0.715985,578.677,229.609,0.834756,569.908,238.379,0.575485,535.925,216.455,0.813799,557.849,220.839,0.418957,561.138,236.186,0.692155,553.464,242.764,0.623915
daal,daal_032.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.958,297.487,0.62379,576.406,282.448,0.693752,610.78,255.594,0.693883,629.041,236.258,0.832998,612.928,238.407,0.490677,588.222,205.107,0.543622,601.112,177.178,0.853731,619.373,183.623,0.889895,637.634,194.365,0.88248,567.812,205.107,0.65099,588.222,205.107,0.636287,595.741,226.591,0.431729,594.667,237.332,0.306676,551.699,211.552,0.712217,568.886,220.146,0.671396,569.961,236.258,0.811513,564.59,241.629,0.421536,535.587,219.071,0.747875,544.18,228.739,0.515738,550.625,241.629,0.557658,546.329,245.926,0.595862
daal,daal_033.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.791,289.983,0.625729,573.962,275.456,0.703525,608.604,250.872,0.764098,629.836,230.757,0.776571,617.544,231.875,0.422865,588.49,201.703,0.568271,600.782,172.649,0.836079,618.661,177.119,0.88855,634.306,187.176,0.824342,566.14,201.703,0.619598,591.842,199.468,0.749709,597.429,221.818,0.6687,589.607,234.11,0.529004,551.613,208.408,0.739772,575.08,211.76,0.628118,575.08,229.64,0.874998,569.493,239.697,0.598037,534.851,216.23,0.814699,551.613,221.818,0.45361,556.083,237.462,0.603732,551.613,240.814,0.519105
daal,daal_025.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.296,287.231,0.657127,584.664,275.417,0.702556,620.106,250.715,0.733162,637.29,235.678,0.78985,644.808,227.086,0.756574,599.7,201.31,0.57294,610.44,168.016,0.795487,630.846,174.46,0.851218,646.956,185.2,0.752569,580.368,202.384,0.695578,600.774,195.94,0.567996,606.144,219.568,0.422589,603.996,229.234,0.253889,563.184,206.68,0.685649,582.516,204.532,0.368841,584.664,227.086,0.644941,579.294,235.678,0.382841,546.0,210.976,0.727691,552.444,213.124,0.361117,561.036,229.234,0.324954,559.962,234.604,0.209227
daal,daal_009.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.029,294.565,0.655821,584.964,277.705,0.728047,621.846,251.361,0.798361,641.867,229.232,0.745366,638.706,226.07,0.534333,603.932,197.619,0.519167,612.362,167.06,0.903172,631.33,174.436,0.860784,647.136,184.973,0.818361,580.749,198.672,0.604036,606.04,194.457,0.711123,612.362,219.748,0.60787,606.04,232.393,0.428095,562.835,203.941,0.706084,588.126,209.21,0.695825,589.179,228.178,0.820883,579.695,236.608,0.572524,547.029,210.264,0.819247,567.05,219.748,0.395201,569.158,236.608,0.638648,561.781,242.93,0.58767
daal,daal_048.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.306,288.496,0.642383,580.555,276.22,0.734311,618.501,251.667,0.751664,637.473,232.694,0.745479,640.821,227.114,0.658784,596.18,198.097,0.539357,610.688,169.08,0.826529,630.777,175.776,0.844718,646.402,186.937,0.806339,576.091,200.329,0.648825,605.108,195.865,0.675814,609.572,221.534,0.551799,603.992,231.578,0.360646,559.351,204.793,0.789976,587.252,205.909,0.791302,587.252,227.114,0.743891,577.207,234.926,0.510666,543.726,212.605,0.854117,561.583,215.954,0.411122,569.395,232.694,0.684427,560.467,238.274,0.614218
daal,daal_029.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.701,293.342,0.68151,571.752,276.912,0.694313,610.088,251.72,0.767814,629.804,233.099,0.755663,629.804,230.909,0.699557,585.991,198.049,0.56676,601.325,171.761,0.815844,621.041,177.238,0.865332,637.471,187.096,0.745411,562.989,199.144,0.714493,592.563,196.954,0.753174,596.944,222.146,0.603454,593.658,232.004,0.450247,550.94,206.811,0.732699,575.038,211.193,0.657718,578.324,229.813,0.746536,570.656,235.29,0.519303,535.606,215.574,0.834017,558.608,223.241,0.427701,560.798,236.385,0.657219,553.131,240.766,0.537759
daal,daal_052.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.003,289.305,0.601701,570.163,277.018,0.540362,604.792,254.677,0.762219,622.664,236.804,0.821849,620.43,235.687,0.568533,584.685,201.059,0.540151,596.972,174.25,0.814098,614.845,183.186,0.903951,630.484,193.239,0.85122,563.461,201.059,0.642056,585.802,199.942,0.673641,593.621,223.4,0.449436,586.919,233.453,0.400171,547.822,208.878,0.688801,566.812,215.58,0.641233,569.046,231.219,0.814598,565.695,239.038,0.488342,532.184,217.814,0.802917,542.237,223.4,0.418339,547.822,235.687,0.512571,547.822,239.038,0.454002
daal,daal_005.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.982,287.568,0.633841,590.157,273.318,0.730548,625.237,248.104,0.756487,644.969,229.468,0.717188,647.161,221.795,0.470817,606.601,195.485,0.507173,615.37,163.695,0.810579,634.006,169.176,0.875269,650.45,177.945,0.78129,586.868,196.581,0.584066,612.082,191.1,0.666965,616.467,214.121,0.524215,615.37,228.372,0.376551,570.425,202.063,0.62221,595.638,204.255,0.545313,596.734,221.795,0.556771,590.157,231.661,0.318589,552.885,210.832,0.639801,562.751,213.025,0.278153,577.002,229.468,0.336117,577.002,238.238,0.197656
daal,daal_013.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.383,330.841,0.597256,614.289,313.888,0.630796,647.135,281.042,0.675813,664.088,265.149,0.684391,664.088,263.03,0.573083,613.229,229.124,0.531348,628.063,198.397,0.886126,649.254,197.338,0.869444,668.326,205.814,0.791853,597.336,235.481,0.723699,634.421,230.184,0.693577,639.718,252.434,0.623714,637.599,263.03,0.438445,586.741,245.017,0.758902,620.646,246.077,0.577443,623.825,263.03,0.628746,614.289,269.387,0.402231,575.086,255.613,0.67714,604.753,258.792,0.311262,612.17,270.447,0.341229,607.932,276.804,0.168378
daal,daal_044.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.424,285.635,0.610153,573.525,275.96,0.697417,609.002,250.158,0.806078,629.428,231.882,0.819589,628.353,229.732,0.565102,587.501,197.481,0.544348,601.477,170.604,0.80886,620.828,178.13,0.86658,635.878,187.805,0.775018,569.225,197.481,0.687383,592.876,197.481,0.686647,596.102,222.207,0.637821,593.951,231.882,0.471706,552.024,205.006,0.704556,574.6,212.531,0.61139,575.676,229.732,0.831277,569.225,238.333,0.562203,536.974,214.682,0.745699,547.724,221.132,0.427572,555.25,235.108,0.478555,552.024,240.483,0.46901
daal,daal_018.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.879,283.572,0.553184,592.657,270.925,0.709479,629.544,243.524,0.744325,646.406,227.715,0.802443,649.568,219.284,0.511015,606.358,192.937,0.545785,614.789,162.374,0.833968,636.921,164.482,0.859672,653.783,173.967,0.729437,587.388,197.152,0.657551,610.573,189.775,0.662721,615.843,212.961,0.440515,613.735,225.608,0.286739,570.525,202.422,0.720091,594.765,203.476,0.604196,594.765,222.446,0.74856,587.388,229.823,0.452389,554.717,206.637,0.781344,568.418,212.961,0.394252,575.795,229.823,0.530501,570.525,237.2,0.475856
daal,daal_022.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.379,281.174,0.681516,578.165,269.56,0.812235,613.006,247.388,0.802689,634.122,227.328,0.790989,630.955,225.216,0.492752,589.778,194.598,0.53144,605.615,167.147,0.839747,625.676,175.594,0.857233,639.401,185.096,0.759558,569.718,193.542,0.74774,598.225,193.542,0.72659,602.448,218.882,0.643282,596.113,227.328,0.453696,552.825,200.933,0.75981,580.276,206.212,0.5938,581.332,226.272,0.810476,571.83,234.719,0.487876,539.1,209.379,0.798633,557.049,217.826,0.39965,565.495,233.663,0.558228,555.993,236.83,0.595435
daal,daal_034.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.778,294.223,0.697333,578.847,283.264,0.692605,613.916,255.866,0.780519,631.45,237.236,0.830811,633.642,231.756,0.542341,596.381,199.975,0.499932,605.148,172.578,0.835523,621.587,180.249,0.848758,635.834,190.112,0.792534,574.463,206.551,0.593028,594.19,198.879,0.589951,605.148,222.989,0.364495,606.244,239.428,0.342208,556.929,212.03,0.552608,576.655,213.126,0.466606,581.039,230.66,0.461283,585.422,233.948,0.219552,541.586,218.605,0.586459,547.066,219.701,0.331076,555.833,232.852,0.272757,562.408,243.811,0.115753
daal,daal_043.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.169,285.095,0.63618,584.64,276.728,0.695495,620.204,252.67,0.751214,636.94,232.796,0.796125,635.894,226.52,0.549073,595.1,200.37,0.568969,609.744,170.036,0.818602,629.618,175.266,0.901112,645.308,186.772,0.745332,576.272,201.416,0.630924,604.514,198.278,0.699379,607.652,221.29,0.615022,604.514,232.796,0.506252,560.583,206.646,0.704188,586.732,207.692,0.596712,587.778,226.52,0.78085,580.456,236.98,0.496476,544.893,213.968,0.736719,560.583,217.106,0.384014,566.858,229.658,0.391823,563.721,234.888,0.236435
daal,daal_014.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.103,283.807,0.587538,591.209,268.886,0.681629,626.38,245.438,0.743812,645.565,224.122,0.779551,642.367,218.793,0.382154,607.196,191.083,0.463408,616.788,161.24,0.766562,634.907,164.437,0.859268,650.894,172.964,0.767005,589.077,197.477,0.499492,610.393,190.017,0.647154,616.788,208.135,0.425819,611.459,220.925,0.26391,572.025,200.675,0.530578,595.472,199.609,0.471491,594.406,218.793,0.605157,590.143,225.188,0.351659,556.037,207.07,0.593764,565.63,211.333,0.270275,575.222,224.122,0.351198,574.156,228.386,0.185266
